"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.407134910E0,-3.813905716E-1,-4.223041534E-1,2.497341633E-1,6.214231396E-1
2.415161033E0,-4.408116341E-1,-5.107717514E-1,2.294058800E-1,7.126217345E-1
2.423156639E0,-5.323234797E-1,-5.653743744E-1,1.174416542E-1,7.853718943E-1
2.431152244E0,-5.709124804E-1,-5.864086151E-1,-9.031653404E-2,8.233912803E-1
2.439086815E0,-5.605645180E-1,-6.411905289E-1,-3.144838810E-1,9.078865483E-1
2.447051902E0,-4.542075396E-1,-6.482896805E-1,-6.393293142E-1,1.017509691E0
2.455016990E0,-1.950024366E-1,-6.723155975E-1,-1.060470343E0,1.270681534E0
2.463043113E0,-2.500295639E-3,-5.943765640E-1,-9.371031523E-1,1.109708101E0
2.471038719E0,9.194731712E-2,-4.172887802E-1,-6.651557684E-1,7.905798071E-1
2.479034324E0,2.208471298E-1,-1.699533463E-1,-5.032024384E-1,5.752132549E-1
2.487029930E0,2.610020041E-1,1.395235062E-1,-4.749202728E-1,5.595874556E-1
2.494995018E0,2.938105464E-1,3.745727539E-1,-3.740568161E-1,6.054319836E-1
2.502990623E0,3.096230030E-1,4.897212982E-1,-1.025414467E-1,5.883945124E-1
2.510986229E0,3.851705194E-1,3.986911774E-1,1.915290356E-1,5.865103199E-1
2.519012352E0,4.758281708E-1,1.612854004E-1,2.501301765E-1,5.612401747E-1
2.527007957E0,3.660164475E-1,-1.064977646E-1,3.502116203E-1,5.176465906E-1
2.534942527E0,3.307778239E-1,-3.837032318E-1,4.325718880E-1,6.661535688E-1
2.542938133E0,3.107628226E-1,-5.697298050E-1,4.125761986E-1,7.690154109E-1
2.550933738E0,2.486644983E-1,-5.627756119E-1,2.706055641E-1,6.721441760E-1
2.558929344E0,3.863400221E-2,-3.641948700E-1,1.145927906E-1,3.837473089E-1
2.566924949E0,-1.957663894E-1,-1.332855225E-1,-1.055200100E-1,2.592758805E-1
2.574890037E0,-3.601037860E-1,3.460025787E-2,-3.289077282E-1,4.889296557E-1
2.582885643E0,-4.459353089E-1,2.352132797E-1,-4.425327778E-1,6.708344402E-1
2.590881248E0,-3.820663095E-1,3.463783264E-1,-5.067591667E-1,7.230196836E-1
2.598876854E0,-4.220464230E-1,3.982906342E-1,-3.180105686E-1,6.617320713E-1
2.606872459E0,-4.845683575E-1,4.582195282E-1,-1.746442318E-1,6.893999106E-1
2.614837547E0,-4.114574194E-1,4.463272095E-1,-2.752804756E-2,6.076701237E-1
2.622772117E0,-3.120990992E-1,3.734474182E-1,1.742112637E-1,5.169317037E-1
2.630737205E0,-2.274659872E-1,3.198356628E-1,4.065268040E-1,5.650660748E-1
2.638732811E0,-2.644926310E-1,3.311052322E-1,5.256276131E-1,6.751825044E-1
2.646728416E0,-2.151173353E-1,3.331050873E-1,7.466707230E-1,8.454298526E-1
2.654693504E0,-2.010763884E-1,3.044118881E-1,9.185080528E-1,9.883093416E-1
2.662689109E0,-1.817822456E-1,3.048305511E-1,9.766538143E-1,1.039143456E0
2.670684715E0,-9.324669838E-2,2.264776230E-1,8.208172321E-1,8.565792369E-1
2.678680320E0,2.058050632E-1,1.863174438E-1,5.600514412E-1,6.250820192E-1
2.686675926E0,2.308762670E-1,1.891107559E-1,4.033503532E-1,5.017551555E-1
2.694641014E0,1.398529410E-1,1.701307297E-1,3.198225498E-1,3.883165895E-1
2.702636619E0,1.281604171E-1,8.886146545E-2,2.820985317E-1,3.223368334E-1
2.710632225E0,2.407830358E-1,-1.072149277E-1,3.899624348E-1,4.706827079E-1
2.718627830E0,3.439220786E-1,-3.366699219E-1,4.064357281E-1,6.299357376E-1
2.726623436E0,3.940082192E-1,-4.702224731E-1,3.744232655E-1,7.187102565E-1
2.734619041E0,3.290928602E-1,-4.841785431E-1,2.949523926E-1,6.555363347E-1
2.742614647E0,2.591201663E-1,-3.692550659E-1,2.168457508E-1,5.005143793E-1
2.750610252E0,2.130569220E-1,-1.976137161E-1,1.006586552E-1,3.075330838E-1
2.758605857E0,1.770409346E-1,7.821559906E-2,-4.716420174E-2,1.992125357E-1
2.766570945E0,7.037901878E-2,4.007663727E-1,-2.503077984E-1,4.777246965E-1
2.774597068E0,-1.334595680E-2,6.746025085E-1,-4.954540730E-1,8.371029790E-1
2.782592674E0,-1.234520674E-1,8.813600540E-1,-5.776524544E-1,1.060998735E0
2.790588279E0,-2.443705797E-1,9.755277634E-1,-6.194040775E-1,1.181115070E0
2.798553367E0,-1.921894550E-1,8.230037689E-1,-5.728969574E-1,1.021020526E0
2.806548973E0,-2.844417095E-2,5.389451981E-1,-4.770135880E-1,7.202867210E-1
2.814575096E0,5.868685246E-2,1.762218475E-1,-3.176946640E-1,3.680056871E-1
2.822570701E0,8.916795254E-2,-1.666822433E-1,-5.507826805E-2,1.968946663E-1
2.830566307E0,8.494317532E-2,-5.232076645E-1,1.742408276E-1,5.579618887E-1
2.838561912E0,2.893900871E-2,-8.575525284E-1,3.489797115E-1,9.262940377E-1
2.846557518E0,9.073138237E-2,-1.026649475E0,4.662852287E-1,1.131222013E0
2.854522606E0,2.027668953E-1,-1.030623436E0,4.138636589E-1,1.128973963E0
2.862487693E0,1.477703452E-1,-8.981132507E-1,3.520410061E-1,9.758977180E-1
2.870483299E0,8.169710636E-2,-6.580200195E-1,2.695915699E-1,7.157823537E-1
2.878478904E0,5.188131332E-2,-3.536796570E-1,1.455895901E-1,3.859757754E-1
2.886474510E0,-6.610369682E-2,-2.366733551E-2,-1.027672291E-1,1.244626244E-1
2.894470115E0,-1.434766054E-1,2.292232513E-1,-3.804636002E-1,4.667776626E-1
2.902465721E0,-1.859220266E-1,3.793001175E-1,-4.938454628E-1,6.498606930E-1
2.910461326E0,-1.533355713E-1,3.526067734E-1,-5.350666046E-1,6.588927116E-1
2.918456932E0,-8.342218399E-2,1.537103653E-1,-5.677537918E-1,5.940795446E-1
2.926452537E0,5.775105953E-2,-1.095867157E-1,-5.895659924E-1,6.024387873E-1
2.934417625E0,1.387311816E-1,-3.747377396E-1,-4.195175171E-1,5.793700556E-1
2.942413231E0,1.815153956E-1,-5.697870255E-1,-1.081643105E-1,6.077043782E-1
2.950408836E0,1.530091166E-1,-6.662063599E-1,9.402179718E-2,6.899875376E-1
2.958404441E0,7.966542244E-2,-5.733442307E-1,2.505006790E-1,6.307303517E-1
2.966400047E0,-7.039690018E-2,-3.132886887E-1,3.868234158E-1,5.027304257E-1
2.974395652E0,-1.542506218E-1,2.043628693E-2,3.021101952E-1,3.398256408E-1
2.982391258E0,-1.289105415E-1,3.656415939E-1,1.301670074E-1,4.089684007E-1
2.990386863E0,-1.686002016E-1,6.051473618E-1,-4.308199883E-2,6.296708791E-1
2.998382469E0,-1.750001907E-1,6.910943985E-1,-1.745476723E-1,7.339641846E-1
3.006378074E0,-1.074628830E-1,5.541524887E-1,-3.436303139E-1,6.608441908E-1
3.014373680E0,-6.514430046E-3,2.162103653E-1,-3.096485138E-1,3.777188928E-1
3.022369285E0,7.280457020E-2,-2.338476181E-1,-1.215219498E-1,2.734095796E-1
3.030364891E0,1.546980739E-1,-6.882905960E-1,2.934193611E-2,7.060710926E-1
3.038329979E0,2.061440945E-1,-1.065964699E0,2.134492397E-1,1.106497494E0
3.046325584E0,2.532652020E-1,-1.343241692E0,3.863368034E-1,1.420456839E0
3.054351707E0,3.484191895E-1,-1.486581802E0,3.706295490E-1,1.571205795E0
3.062347313E0,4.874898791E-1,-1.527148724E0,9.490370750E-2,1.605875562E0
3.070342918E0,6.432548165E-1,-1.497721195E0,-2.656722069E-1,1.651522709E0
3.078338524E0,4.270242453E-1,-1.266365051E0,-8.406877518E-3,1.336450831E0
3.086334129E0,2.202801704E-1,-9.512720108E-1,5.750179291E-2,9.781350869E-1
3.094329734E0,1.427598596E-1,-7.034387589E-1,-1.707696915E-2,7.179819551E-1
3.102325340E0,1.478032470E-1,-4.852132797E-1,-1.872348785E-1,5.406797817E-1
3.110320945E0,1.045247316E-1,-3.586025238E-1,-5.804038048E-1,6.902099436E-1
3.118316551E0,-6.208395958E-2,-1.746196747E-1,-8.109399080E-1,8.318473317E-1
3.126281639E0,-3.227508068E-2,-1.869029999E-1,-9.133310318E-1,9.328172307E-1
3.134307762E0,4.842245579E-2,-2.924270630E-1,-7.870587111E-1,8.410230294E-1
3.142303367E0,1.663526893E-1,-4.386034012E-1,-6.182866096E-1,7.760956722E-1
3.150298973E0,2.027783394E-1,-4.984416962E-1,-4.261250496E-1,6.864005662E-1
3.158264061E0,1.412211061E-1,-4.887056351E-1,-2.391717434E-1,5.621207356E-1
3.166259666E0,8.220207691E-2,-4.141855240E-1,-2.870440483E-2,4.232384347E-1
3.174285789E0,4.361033440E-3,-3.493709564E-1,2.278454304E-1,4.171242308E-1
3.182281395E0,2.985835075E-2,-2.777967453E-1,2.514023781E-1,3.758533072E-1
3.190277000E0,-6.841444969E-2,-1.971836090E-1,1.933255196E-1,2.844937066E-1
3.198242088E0,-2.969002724E-2,-1.960754395E-1,1.987266541E-2,1.993037845E-1
3.206237693E0,1.247557998E-1,-3.268556595E-1,-1.429431438E-1,3.779303826E-1
3.214263816E0,1.520500779E-1,-5.318241119E-1,-2.308125496E-1,5.993584447E-1
3.222259422E0,6.139600277E-2,-7.247266769E-1,-3.254873753E-1,7.968313855E-1
3.230255027E0,3.419780731E-2,-8.816852570E-1,-3.264060020E-1,9.407865117E-1
3.238250633E0,-4.734659195E-2,-9.163150787E-1,-3.972382545E-1,9.998366137E-1
3.246246238E0,-1.268672943E-1,-9.530067444E-1,-3.089728355E-1,1.009842254E0
3.254241844E0,-1.117101908E-1,-8.171501160E-1,-3.677611351E-1,9.030291973E-1
3.262237449E0,-5.951356888E-2,-6.687660217E-1,-7.259173393E-1,9.888103156E-1
3.270233055E0,5.113494396E-2,-3.567199707E-1,-7.692507505E-1,8.494766843E-1
3.278198143E0,1.581656337E-1,-1.559925079E-2,-6.969752312E-1,7.148665450E-1
3.286193748E0,2.019971609E-1,3.250885010E-1,-6.259453297E-1,7.336844977E-1
3.294219871E0,1.207687259E-1,5.431423187E-1,-5.221366882E-1,7.630303957E-1
3.302215477E0,-3.027558327E-3,7.244672775E-1,-4.520964622E-1,8.539632390E-1
3.310211082E0,-4.499673843E-3,6.683301926E-1,-2.736279964E-1,7.221895692E-1
3.318176170E0,1.518082023E-1,3.128919601E-1,-1.798958778E-1,3.915477440E-1
3.326171775E0,4.709379077E-1,-1.758022308E-1,-1.094746590E-2,5.028009390E-1
3.334197899E0,7.225049138E-1,-6.704216003E-1,1.294674873E-1,9.941027628E-1
3.342193504E0,8.098677993E-1,-1.118838310E0,2.151646614E-1,1.397848650E0
3.350189109E0,9.032015800E-1,-1.512075424E0,2.555065155E-1,1.779727159E0
3.358154197E0,1.022416234E0,-1.819171906E0,2.034304142E-1,2.096689131E0
3.366149803E0,1.152800798E0,-2.040117741E0,1.170971394E-1,2.346218621E0
3.374175926E0,1.286676049E0,-2.134166241E0,-1.017427444E-2,2.492048217E0
3.382171531E0,1.193711996E0,-2.022399426E0,-6.745100021E-3,2.348423570E0
3.390167137E0,1.110548258E0,-1.812816620E0,-7.055425644E-2,2.127110583E0
3.398132225E0,1.003493190E0,-1.524938107E0,-1.549057961E-1,1.832056390E0
3.406127830E0,7.769486904E-1,-1.235047340E0,-4.212524891E-1,1.518698410E0
3.414153953E0,4.345116615E-1,-8.540725708E-1,-5.724198818E-1,1.116201085E0
3.422149559E0,6.288826466E-2,-4.529457092E-1,-5.907583237E-1,7.470676986E-1
3.430145164E0,-2.699058056E-1,-1.680355072E-1,-5.763931274E-1,6.582659895E-1
3.438079734E0,-5.146162510E-1,-4.975605011E-2,-5.713407993E-1,7.705425746E-1
3.446044822E0,-6.940387487E-1,5.660247803E-2,-4.627537727E-1,8.360829381E-1
3.453979393E0,-7.736752033E-1,1.127309799E-1,-4.130644798E-1,8.842532774E-1
3.461974998E0,-7.646588087E-1,1.783342361E-1,-4.884421825E-1,9.247064178E-1
3.469970604E0,-7.465043068E-1,3.634738922E-1,-4.915735722E-1,9.648971589E-1
3.477966209E0,-8.268169165E-1,6.753263474E-1,-4.142220020E-1,1.145107749E0
3.485961815E0,-9.133161306E-1,1.044288635E0,-4.659776688E-1,1.463495916E0
3.493926902E0,-1.087432623E0,1.453913689E0,-5.282027721E-1,1.890865646E0
3.501922508E0,-1.278450608E0,1.707010269E0,-3.356280327E-1,2.158927093E0
3.509918113E0,-1.323035717E0,1.703153610E0,1.440677643E-1,2.161460444E0
3.517944236E0,-1.197245002E0,1.391302109E0,6.717779636E-1,1.954585067E0
3.525939842E0,-9.734457731E-1,8.735961914E-1,9.757542610E-1,1.631828225E0
3.533904930E0,-7.527142763E-1,3.172187805E-1,1.220963001E0,1.468998702E0
3.541900535E0,-4.329686165E-1,-2.596569061E-1,1.264845610E0,1.361880299E0
3.549896141E0,-5.426859856E-2,-9.019556046E-1,1.276119232E0,1.563633361E0
3.557922264E0,1.937855482E-1,-1.279192924E0,1.353339911E0,1.872275698E0
3.565917869E0,3.472079039E-1,-1.492370129E0,1.290337086E0,2.003170418E0
3.573882957E0,3.504703045E-1,-1.309899330E0,8.939065933E-1,1.624110429E0
3.581878563E0,4.157560468E-1,-8.652105331E-1,4.048469067E-1,1.041798145E0
3.589874168E0,3.294191360E-1,-2.030391693E-1,-2.881927490E-1,4.824903440E-1
3.597869774E0,9.376454353E-2,4.705238342E-1,-6.420388222E-1,8.014975467E-1
3.605865379E0,-1.266461611E-1,1.072904587E0,-8.285899162E-1,1.361515608E0
3.613830467E0,-2.262706757E-1,1.376543999E0,-9.584966898E-1,1.692568375E0
3.621765037E0,-1.162694693E-1,1.379115105E0,-9.888049364E-1,1.700944521E0
3.629730125E0,8.368492126E-4,1.146938324E0,-9.869816303E-1,1.513142742E0
3.637725731E0,1.875664592E-1,6.599378586E-1,-8.078581095E-1,1.059874464E0
3.645721336E0,5.249082446E-1,2.536087036E-1,-3.783645630E-1,6.949861742E-1
3.653686424E0,7.016162872E-1,1.374750137E-1,-2.236318588E-2,7.153075604E-1
3.661682029E0,7.067103386E-1,2.397012711E-1,1.360971928E-1,7.585635424E-1
3.669677635E0,4.688516855E-1,7.018957138E-1,3.905382156E-1,9.300535436E-1
3.677673240E0,2.535495162E-1,1.478186607E0,6.799223423E-1,1.646698939E0
3.685668846E0,-1.707941294E-1,2.283584595E0,8.347938061E-1,2.437377676E0
3.693664451E0,-5.905326605E-1,3.019334793E0,1.131786108E0,3.278117022E0
3.701660057E0,-9.779635668E-1,3.505527496E0,1.540527344E0,3.952007118E0
3.709655662E0,-9.720556736E-1,3.413734436E0,1.715036154E0,3.942058351E0
3.717651268E0,-1.024627686E0,3.107863426E0,1.954853296E0,3.811840550E0
3.725646873E0,-8.672307134E-1,2.477791786E0,1.900857449E0,3.241110965E0
3.733611961E0,-9.449463487E-1,1.962304115E0,3.658809662E-1,2.208490417E0
3.741607566E0,-1.034976840E-1,5.754299164E-1,1.568214893E0,1.673657465E0
3.749603172E0,4.351977110E-1,3.479804993E-1,2.319994450E0,2.385971861E0
3.757568260E0,-6.420364976E-1,-2.680406570E-1,1.834882736E0,1.962358610E0
3.765563865E0,-3.282598853E-1,-4.805488586E-1,1.725752831E0,1.821237104E0
3.773589988E0,5.888229609E-2,2.832536697E-1,1.768025160E0,1.791539208E0
3.781585594E0,-5.531149507E-1,1.137063026E0,1.299934149E0,1.813471055E0
3.789581199E0,-1.039356232E0,2.042938232E0,1.218875885E0,2.596057862E0
3.797546287E0,-1.055886745E0,2.674869537E0,1.072572947E0,3.069240392E0
3.805541893E0,-7.642269135E-1,2.460724831E0,6.593048573E-1,2.659678996E0
3.813568016E0,-1.232713461E-2,1.755560875E0,4.441084862E-1,1.810905379E0
3.821563621E0,5.732917786E-1,9.091138840E-1,2.837715149E-1,1.111610449E0
3.829559227E0,1.166635275E0,-4.939746857E-2,3.280913830E-1,1.212898153E0
3.837524315E0,1.554633737E0,-7.513895035E-1,5.039572716E-1,1.798734325E0
3.845458885E0,1.771848202E0,-1.106313705E0,8.130087852E-1,2.241508276E0
3.853423973E0,1.888260722E0,-1.174387932E0,9.812257290E-1,2.430538932E0
3.861450096E0,1.704292059E0,-1.009943962E0,1.076253176E0,2.254533018E0
3.869415184E0,1.565926075E0,-5.484504700E-1,1.158169746E0,2.023432616E0
3.877410789E0,1.286271334E0,-2.532958984E-2,1.222946882E0,1.775030875E0
3.885406395E0,1.087362528E0,7.324037552E-1,1.192585230E0,1.772295703E0
3.893371482E0,8.080427647E-1,1.511971474E0,1.069429874E0,2.020562076E0
3.901367088E0,4.638648927E-1,2.146522522E0,9.124548435E-1,2.378088185E0
3.909362693E0,2.890881896E-1,2.500864029E0,7.233128548E-1,2.619365259E0
3.917388816E0,2.335588336E-1,2.344121933E0,6.372027397E-1,2.440386178E0
3.925384422E0,9.389102459E-2,1.876935959E0,5.881559849E-1,1.969170277E0
3.933349510E0,1.570526958E-1,1.290166855E0,4.934623241E-1,1.390216216E0
3.941345115E0,1.989187002E-1,6.775741577E-1,5.053181648E-1,8.683443074E-1
3.949310203E0,2.806577682E-1,1.013145447E-1,5.478174686E-1,6.238087838E-1
3.957305809E0,4.011238217E-1,-3.568992615E-1,5.149586201E-1,7.439487775E-1
3.965301414E0,2.630949020E-1,-7.052421570E-1,3.118269444E-1,8.147523984E-1
3.973266502E0,-1.667219400E-2,-9.297084808E-1,1.108984947E-1,9.364477014E-1
3.981262107E0,-2.399162650E-1,-1.023708344E0,-1.070041656E-1,1.056876756E0
3.989257713E0,-4.053410292E-1,-9.804124832E-1,-3.167119026E-1,1.107165939E0
3.997222801E0,-2.918594480E-1,-1.054371834E0,-4.146337509E-2,1.094806427E0
4.005248924E0,-7.655467987E-1,-8.332395554E-1,-1.245019913E0,1.682386591E0
4.013244529E0,-7.412267327E-1,-1.031984329E0,-1.456779480E0,1.933032638E0
4.021240135E0,-4.506210089E-1,-9.565315247E-1,-1.607266545E0,1.923880869E0
4.029235740E0,-6.169626713E-1,-1.005379677E0,-1.836176395E0,2.182424108E0
4.037231346E0,-8.101871014E-1,-1.043451309E0,-1.845021963E0,2.269206870E0
4.045226951E0,-7.681468129E-1,-9.860076904E-1,-1.861998320E0,2.242609737E0
4.053192039E0,-5.310915709E-1,-8.643407822E-1,-1.568081975E0,1.867625317E0
4.061187645E0,-4.250698090E-1,-5.905828476E-1,-1.276306510E0,1.469159879E0
4.069183250E0,-5.681267977E-1,-1.561470032E-1,-9.804649353E-1,1.143879991E0
4.077178856E0,-9.219251871E-1,3.232202530E-1,-8.933522701E-1,1.323818591E0
4.085174461E0,-1.379996300E0,8.925628662E-1,-9.685461521E-1,1.907652984E0
4.093139549E0,-1.684077382E0,1.315127373E0,-1.337230563E0,2.520686854E0
4.101135154E0,-1.833570957E0,1.529563904E0,-1.452309608E0,2.794772153E0
4.109130760E0,-1.720171571E0,1.424549103E0,-1.302378058E0,2.585443673E0
4.117126365E0,-1.252467394E0,9.424257278E-1,-1.129845977E0,1.932198943E0
4.125121971E0,-7.007524967E-1,4.996786118E-1,-6.603012085E-1,1.084772079E0
4.133087059E0,-2.969629765E-1,5.268669128E-2,1.161675453E-1,3.231993122E-1
4.141082664E0,-4.421889782E-2,-4.126062393E-1,7.882914543E-1,8.908437779E-1
4.149078270E0,2.990410924E-1,-8.071527481E-1,1.266111851E0,1.530999788E0
4.157073875E0,4.999838173E-1,-1.054938316E0,1.647542953E0,2.019226697E0
4.165069481E0,4.693869054E-1,-1.232634544E0,1.842829943E0,2.266215829E0
4.173065086E0,3.277547359E-1,-1.340497971E0,1.896819353E0,2.345694276E0
4.181060691E0,2.634824514E-1,-1.419299603E0,1.862082005E0,2.356095023E0
4.189025779E0,2.597801089E-1,-1.440219402E0,1.750314236E0,2.281516503E0
4.197021385E0,1.300333142E-1,-1.393444061E0,1.460324049E0,2.022657001E0
4.205016990E0,7.713675499E-3,-1.309934139E0,1.032238007E0,1.667783635E0
4.212982078E0,2.619206905E-3,-1.117403030E0,5.484759808E-1,1.244757926E0
4.220977684E0,-1.505726576E-1,-8.320426941E-1,7.573127747E-3,8.455912265E-1
4.228973289E0,-4.080567360E-1,-5.191011429E-1,-6.058323383E-1,8.961077605E-1
4.236999412E0,-6.373553276E-1,-1.429157257E-1,-1.229334354E0,1.392088242E0
4.244995018E0,-8.208879232E-1,2.636556625E-1,-1.650137782E0,1.861807184E0
4.252960106E0,-1.099441528E0,7.370653152E-1,-1.769369602E0,2.209684535E0
4.260955711E0,-1.230150819E0,9.869480133E-1,-1.860827327E0,2.439265414E0
4.268951316E0,-1.136487246E0,1.147201538E0,-1.859407306E0,2.462736315E0
4.276946922E0,-9.973641634E-1,1.143642426E0,-1.573476672E0,2.185973950E0
4.284942527E0,-7.918285131E-1,1.000230789E0,-1.041587830E0,1.646924173E0
4.292907615E0,-6.601247787E-1,7.978372574E-1,-4.747569561E-1,1.139167758E0
4.300903221E0,-4.861856699E-1,5.368795395E-1,8.145976067E-2,7.288702478E-1
4.308898826E0,-2.510848641E-1,2.204275131E-1,5.454099178E-1,6.396122857E-1
4.316894432E0,-1.492297649E-2,-3.047275543E-2,7.518146038E-1,7.525798845E-1
4.324890037E0,2.582825422E-1,-2.033243179E-1,8.538315296E-1,9.149201773E-1
4.332855125E0,4.021585584E-1,-3.172035217E-1,9.880509377E-1,1.112921487E0
4.340850731E0,3.809450269E-1,-4.538431168E-1,1.009462833E0,1.170516083E0
4.348846336E0,2.945636511E-1,-5.485305786E-1,9.966471195E-1,1.175142128E0
4.356841941E0,3.242987394E-1,-6.916856766E-1,7.346069813E-1,1.059833083E0
4.364837547E0,4.148265719E-1,-7.997865677E-1,3.773581982E-1,9.768003114E-1
4.372802635E0,5.039988756E-1,-8.653507233E-1,-2.808642387E-2,1.001816145E0
4.380798240E0,5.206656456E-1,-8.878831863E-1,-3.106107712E-1,1.075131768E0
4.388793846E0,4.745502472E-1,-8.553323746E-1,-4.680271149E-1,1.084361927E0
4.396789451E0,3.560258746E-1,-7.507400513E-1,-6.134603024E-1,1.032811014E0
4.404785057E0,1.290636063E-1,-5.259990692E-1,-7.404706478E-1,9.174035184E-1
4.412750145E0,-2.277812958E-1,-1.788473129E-1,-7.787828445E-1,8.308871157E-1
4.420745750E0,-5.599744320E-1,2.805929184E-1,-6.747505665E-1,9.206476401E-1
4.428741356E0,-8.265453577E-1,6.993646622E-1,-5.816500187E-1,1.229066680E0
4.436767479E0,-9.898833036E-1,1.045859337E0,-4.772777557E-1,1.517064522E0
4.444763084E0,-1.127919078E0,1.301718712E0,-3.330588341E-1,1.754309334E0
4.452728172E0,-1.164136291E0,1.373845100E0,-1.995220184E-1,1.811759559E0
4.460723777E0,-1.149114728E0,1.320102692E0,3.723883629E-2,1.750577763E0
4.468719383E0,-1.029222131E0,1.087817192E0,1.942901611E-1,1.510097051E0
4.476714988E0,-9.424374104E-1,7.695627213E-1,3.113272190E-1,1.255921849E0
4.484710594E0,-7.354766130E-1,3.917388916E-1,5.294539928E-1,9.872723728E-1
4.492675682E0,-4.449949265E-1,-2.669620514E-2,9.172286987E-1,1.019824327E0
4.500671287E0,-1.721687317E-1,-2.826461792E-1,1.266227007E0,1.308763450E0
4.508666893E0,-4.802036285E-2,-2.622871399E-1,1.376191616E0,1.401785955E0
4.516662498E0,-8.288788795E-2,-1.666221619E-1,1.479718924E0,1.491375687E0
4.524658104E0,-5.431520939E-2,8.351802826E-2,1.416850090E0,1.420348401E0
4.532623191E0,7.031750679E-2,1.354112625E-1,1.021241903E0,1.032577255E0
4.540618797E0,2.588163614E-1,6.238937378E-3,5.825047493E-1,6.374453829E-1
4.548614402E0,4.403123856E-1,-2.409648895E-1,1.269459724E-1,5.177396593E-1
4.556610008E0,7.008423209E-1,-6.080894470E-1,-2.009739876E-1,9.493910038E-1
4.564605613E0,9.568912387E-1,-9.203424454E-1,-3.005876541E-1,1.361258240E0
4.572601219E0,1.247266889E0,-1.144197464E0,-5.116238594E-1,1.768225523E0
4.580627342E0,1.402912259E0,-1.279229641E0,-6.601462364E-1,2.010070729E0
4.588622947E0,1.481483817E0,-1.308432102E0,-7.420277596E-1,2.111254144E0
4.596557518E0,1.521534681E0,-1.181646347E0,-8.166353703E-1,2.092426630E0
4.604553123E0,1.319365621E0,-9.795627594E-1,-8.826539516E-1,1.865300737E0
4.612487693E0,9.944810867E-1,-6.005373001E-1,-8.859696388E-1,1.461020151E0
4.620513816E0,5.330511928E-1,-2.214870453E-1,-7.941765785E-1,9.817925052E-1
4.628509422E0,1.338872910E-1,1.462640762E-1,-6.988952160E-1,7.264802197E-1
4.636474510E0,-1.272845268E-1,4.889802933E-1,-8.345415592E-1,9.755832574E-1
4.644470115E0,-4.299308062E-1,8.601436615E-1,-9.915461540E-1,1.381249938E0
4.652496238E0,-5.979925394E-1,1.120235443E0,-9.654117823E-1,1.595162197E0
4.660491844E0,-6.621214151E-1,1.245578766E0,-6.666665077E-1,1.560229298E0
4.668487449E0,-6.596605778E-1,1.240185738E0,-3.479652405E-1,1.447167078E0
4.676452537E0,-6.546078920E-1,1.064830780E0,-3.695964813E-3,1.249955896E0
4.684448143E0,-6.784495115E-1,7.613363266E-1,3.435430527E-1,1.076080188E0
4.692474266E0,-5.372874737E-1,3.958988190E-1,7.493109703E-1,1.003434420E0
4.700469871E0,-3.998510838E-1,-9.628105164E-2,1.064015865E0,1.140736907E0
4.708465477E0,-3.580219746E-1,-4.878473282E-1,1.295976400E0,1.430290034E0
4.716430565E0,-3.244720697E-1,-7.328338623E-1,1.350952387E0,1.570795959E0
4.724365135E0,-3.356821537E-1,-7.529020309E-1,1.342376232E0,1.575283443E0
4.732330223E0,-3.392345905E-1,-5.333957672E-1,1.023626328E0,1.203080218E0
4.740325828E0,-3.745300770E-1,-2.072944641E-1,5.627505779E-1,7.070586867E-1
4.748321434E0,-4.268774986E-1,1.770734787E-1,1.530792713E-1,4.868394797E-1
4.756317039E0,-4.316397905E-1,3.526773453E-1,-2.369823456E-1,6.056854388E-1
4.764312645E0,-1.905137300E-1,3.217325211E-1,-6.678171158E-1,7.653672299E-1
4.772277732E0,1.737535000E-1,4.210376740E-2,-1.016499877E0,1.032102226E0
4.780273338E0,6.578591466E-1,-4.341421127E-1,-1.116819143E0,1.366946608E0
4.788268943E0,9.900192022E-1,-8.647756577E-1,-1.037254572E0,1.674476636E0
4.796295066E0,9.850557446E-1,-1.119494438E0,-7.801591158E-1,1.682929251E0
