"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.292960280E1,9.758979082E-3,-4.595828056E-2,1.081399918E-1
1.293960280E1,9.758979082E-3,-4.595828056E-2,1.081399918E-1
1.294960280E1,-4.357482493E-2,-7.192826271E-2,1.096601486E-1
1.295960280E1,-4.357482493E-2,-7.192826271E-2,1.096601486E-1
1.296960280E1,-4.357482493E-2,-7.192826271E-2,1.096601486E-1
1.297960280E1,-6.500004232E-2,-8.595705032E-2,1.237850189E-1
1.298960280E1,-7.196059823E-2,-7.475852966E-2,1.122732162E-1
1.299960280E1,-7.196059823E-2,-7.475852966E-2,1.122732162E-1
1.300960280E1,-1.295834780E-2,-3.415131569E-2,1.160163879E-1
1.301960280E1,-1.287882030E-2,-2.045440674E-2,1.093206406E-1
1.302960280E1,-8.362755179E-3,-1.615238190E-2,1.170339584E-1
1.303960280E1,-8.362755179E-3,-1.615238190E-2,1.170339584E-1
1.304960280E1,4.917547107E-3,2.863621712E-2,1.475687027E-1
1.305960280E1,2.250537276E-3,2.123522758E-2,1.362066269E-1
1.306960280E1,2.292901278E-3,2.364301682E-2,5.548477173E-2
1.307960280E1,2.292901278E-3,2.364301682E-2,5.548477173E-2
1.308960280E1,3.279760480E-3,-3.834724426E-2,8.359241486E-2
1.309960280E1,8.068159223E-3,-4.792404175E-2,1.602067947E-1
1.310960280E1,1.941096783E-2,-5.897593498E-2,1.994447708E-1
1.311960280E1,1.764938235E-2,-4.259967804E-2,1.120786667E-1
1.312960280E1,2.894774079E-3,-3.625297546E-2,5.505371094E-2
1.313960280E1,-9.043022990E-3,-1.539897919E-2,2.920436859E-2
1.314960280E1,-1.619128883E-2,-2.018737793E-2,2.270603180E-2
1.315960280E1,-1.619128883E-2,-2.018737793E-2,2.270603180E-2
1.316960280E1,2.311930060E-3,6.592273712E-3,1.165428162E-1
1.317960280E1,2.311930060E-3,6.592273712E-3,1.165428162E-1
1.318960280E1,2.068088949E-2,4.403591156E-3,1.354103088E-1
1.319960280E1,1.840449870E-2,-1.790642738E-2,1.205034256E-1
1.320960280E1,1.149599254E-2,-1.991105080E-2,1.141309738E-1
1.321960280E1,-2.448856831E-4,-3.882122040E-2,1.029262543E-1
1.322960280E1,-2.448856831E-4,-3.882122040E-2,1.029262543E-1
1.323960280E1,-2.448856831E-4,-3.882122040E-2,1.029262543E-1
1.324960280E1,-2.835667133E-2,-6.352043152E-2,9.182453156E-2
1.325960280E1,-2.835667133E-2,-6.352043152E-2,9.182453156E-2
1.326960280E1,-4.227150977E-2,-6.674623489E-2,1.080455780E-1
1.327960280E1,-4.668621719E-2,-5.330324173E-2,9.551334381E-2
1.328960280E1,-4.427026212E-2,-4.567122459E-2,1.035270691E-1
1.329960280E1,-4.433488846E-2,-3.099536896E-2,9.713363647E-2
1.330960280E1,-3.712561727E-2,-3.531169891E-2,1.027612686E-1
1.331960280E1,-3.261867166E-2,-1.816248894E-2,8.033275604E-2
1.332960280E1,-1.837310195E-2,-1.322293282E-2,7.389545441E-2
1.333960280E1,-2.311086655E-2,-5.671501160E-3,9.146785736E-2
1.334960280E1,-2.753497660E-2,-1.231122017E-2,8.994674683E-2
1.335960280E1,-1.522172987E-2,-1.577353477E-2,1.348514557E-1
1.336960280E1,-3.261104226E-3,-1.045465469E-2,1.405038834E-1
1.337960280E1,3.530666232E-3,-9.810447693E-3,9.829807281E-2
1.338960280E1,9.781584144E-3,-2.114319801E-2,2.974510193E-2
1.339960280E1,8.700639009E-4,-3.298020363E-2,-1.839637756E-2
1.340960280E1,-1.649239659E-2,-3.603529930E-2,4.746150970E-2
1.341960280E1,-3.076423705E-2,-4.650688171E-2,1.443910599E-1
1.342960280E1,-2.288492024E-2,-6.240367889E-2,2.291736603E-1
1.343960280E1,7.469803095E-4,-5.185747147E-2,2.996511459E-1
1.344960280E1,-1.025751233E-3,-2.731490135E-2,2.016811371E-1
1.345960280E1,1.599071920E-2,1.585006714E-3,8.202648163E-2
1.346960280E1,1.828023791E-2,2.858734131E-2,-3.967285156E-3
1.347960280E1,1.828023791E-2,2.858734131E-2,-3.967285156E-3
1.348960280E1,-3.469142318E-2,1.415729523E-3,-3.750801086E-3
1.349960280E1,-3.469142318E-2,1.415729523E-3,-3.750801086E-3
1.350960280E1,-5.762293935E-2,-1.593446732E-2,9.473896027E-2
1.351960280E1,-1.235516369E-2,-7.358074188E-2,4.560222626E-1
1.352960280E1,-1.235516369E-2,-7.358074188E-2,4.560222626E-1
1.353960280E1,-1.235516369E-2,-7.358074188E-2,4.560222626E-1
1.354960280E1,7.820546627E-2,-6.125783920E-2,1.783657074E-2
1.355960280E1,4.169008136E-2,-3.777861595E-2,-1.755704880E-1
1.356960280E1,-3.314346075E-3,-5.381679535E-2,-1.363582611E-1
1.357960280E1,-2.794633806E-2,-7.112169266E-2,-1.298236847E-2
1.358960280E1,-4.209938645E-2,-8.578038216E-2,1.440067291E-1
1.359960280E1,-3.142067790E-2,-3.039312363E-2,2.557125092E-1
1.360960280E1,4.995152354E-3,1.245260239E-3,2.079944611E-1
1.361960280E1,2.019993961E-2,3.210115433E-2,1.265268326E-1
1.362960280E1,1.657144725E-2,3.441524506E-2,4.033374786E-2
1.363960280E1,1.284496486E-2,3.063559532E-2,6.610965729E-2
1.362960280E1,1.657144725E-2,3.441524506E-2,4.033374786E-2
1.365960280E1,5.853667855E-3,-3.645420074E-3,9.128379822E-2
1.366960280E1,7.887467742E-3,-8.908510208E-3,8.301734924E-2
1.367960280E1,7.887467742E-3,-8.908510208E-3,8.301734924E-2
1.368960280E1,-2.288417518E-2,-4.534721375E-2,1.248378754E-1
1.369960280E1,-4.804071784E-2,-6.162166595E-2,1.257457733E-1
1.370960280E1,-5.593585968E-2,-5.945205688E-2,1.049003601E-1
1.371960280E1,-8.007098734E-2,-6.817054749E-2,6.598186493E-2
1.372960280E1,-7.528258860E-2,-7.295894623E-2,8.992385864E-2
1.373960280E1,-6.328620017E-2,-8.035206795E-2,1.145401001E-1
1.374960280E1,-5.171082914E-2,-7.111954689E-2,1.247415543E-1
1.375960280E1,-2.130363882E-2,-6.981563568E-2,1.091098785E-1
1.376960280E1,-1.682896912E-2,-5.398559570E-2,1.119508743E-1
1.377960280E1,-1.682896912E-2,-5.398559570E-2,1.119508743E-1
1.378960280E1,-4.518911242E-3,-3.896784782E-2,1.367940903E-1
1.379960280E1,1.939415932E-3,-1.663446426E-2,7.736206055E-3
1.380960280E1,8.477419615E-3,-2.294039726E-2,1.229162216E-1
1.381960280E1,5.183249712E-3,6.509780884E-3,1.662168503E-1
1.382960280E1,5.183249712E-3,6.509780884E-3,1.662168503E-1
1.383960280E1,1.354183257E-2,-1.087617874E-2,1.586055756E-2
1.384960280E1,1.512576640E-2,-1.465630531E-2,1.791954041E-3
1.385960280E1,-2.314671874E-3,-2.292442322E-2,6.682777405E-2
1.386960280E1,-7.601842284E-3,-1.444506645E-2,1.605949402E-1
1.387960280E1,-7.601842284E-3,-1.444506645E-2,1.605949402E-1
1.388960280E1,-7.601842284E-3,-1.444506645E-2,1.605949402E-1
1.389960280E1,2.432262897E-2,4.880428314E-4,5.300140381E-2
1.390960280E1,1.215630770E-2,1.034474373E-2,1.717185974E-2
1.391960280E1,-7.806763053E-3,6.267309189E-3,5.642890930E-2
1.392960280E1,-7.806763053E-3,6.267309189E-3,5.642890930E-2
1.393960280E1,-1.058980823E-3,-3.352642059E-3,1.304254532E-1
1.394960280E1,6.643533707E-4,-2.301406860E-2,1.286067963E-1
1.395960280E1,-4.529640079E-3,-2.633619308E-2,1.075105667E-1
1.396960280E1,-4.702046514E-3,-3.467655182E-2,1.054983139E-1
1.397960280E1,-4.702046514E-3,-3.467655182E-2,1.054983139E-1
1.398960280E1,-4.702046514E-3,-3.467655182E-2,1.054983139E-1
1.399960280E1,-3.604924679E-2,-6.404709816E-2,7.087898254E-2
1.400960280E1,-4.603891075E-2,-7.456803322E-2,4.738330841E-2
1.401960280E1,-4.900527000E-2,-6.823992729E-2,6.700801849E-2
1.402960280E1,-4.900527000E-2,-6.823992729E-2,6.700801849E-2
1.403960280E1,-3.322716057E-2,-6.751346588E-2,1.094207764E-1
1.404960280E1,-2.399089932E-2,-7.811331749E-2,1.098451614E-1
1.405960280E1,-2.187262475E-2,-7.703733444E-2,1.029968262E-1
1.406960280E1,-3.222639859E-2,-5.375647545E-2,1.059207916E-1
1.407960280E1,-3.222639859E-2,-5.375647545E-2,1.059207916E-1
1.408960280E1,-3.222639859E-2,-5.375647545E-2,1.059207916E-1
1.409960280E1,-9.868651628E-3,-3.444385529E-2,2.529144287E-2
1.410960280E1,-6.670594215E-3,-3.825569153E-2,-1.916408539E-2
1.411960280E1,-4.860162735E-3,-3.852152824E-2,2.459144592E-2
1.412960280E1,-4.860162735E-3,-3.852152824E-2,2.459144592E-2
1.413960280E1,-1.137709618E-2,-3.232312202E-2,1.670618057E-1
1.414960280E1,2.776026726E-3,-2.426385880E-2,2.439928055E-1
1.415960280E1,2.776026726E-3,-2.426385880E-2,2.439928055E-1
1.416960280E1,1.564498246E-2,1.983189583E-2,9.991741180E-2
1.417960280E1,1.312120259E-2,1.965332031E-2,2.563858032E-2
1.418960280E1,-1.820047200E-2,1.275086403E-2,1.211452484E-2
1.419960280E1,-5.381691456E-2,3.347158432E-3,5.748748779E-3
1.420960280E1,-5.381691456E-2,3.347158432E-3,5.748748779E-3
1.421960280E1,-6.583137810E-2,-3.130984306E-2,1.034746170E-1
1.422960280E1,-4.624672234E-2,-6.829547882E-2,4.422893524E-1
1.423960280E1,-4.624672234E-2,-6.829547882E-2,4.422893524E-1
1.424960280E1,3.244991601E-2,-7.019376755E-2,1.304349899E-1
1.425960280E1,5.619601160E-2,-4.543685913E-2,-2.334403992E-2
1.426960280E1,3.016985953E-2,-2.064847946E-2,-8.545017242E-2
1.427960280E1,3.449812531E-3,-5.432796478E-2,-2.972316742E-2
1.428960280E1,-5.018502474E-3,-8.534884453E-2,7.160377502E-2
1.429960280E1,-5.018502474E-3,-8.534884453E-2,7.160377502E-2
1.430960280E1,-5.018502474E-3,-8.534884453E-2,7.160377502E-2
1.431960280E1,-3.891572356E-3,-2.545356750E-3,1.574993134E-1
1.432960280E1,-3.891572356E-3,-2.545356750E-3,1.574993134E-1
1.433960280E1,1.590535045E-2,1.524209976E-2,9.095764160E-2
1.434960280E1,2.830199897E-2,1.803016663E-2,1.039819717E-1
1.435960280E1,5.188927054E-3,1.917314529E-2,9.402465820E-2
1.436960280E1,1.527145505E-2,2.347087860E-2,7.951259613E-2
1.437960280E1,-8.523434401E-3,8.804321289E-3,7.463169098E-2
1.438960280E1,-8.523434401E-3,8.804321289E-3,7.463169098E-2
1.439960280E1,-3.079205751E-2,-4.559350014E-2,1.196060181E-1
1.440960280E1,-3.079205751E-2,-4.559350014E-2,1.196060181E-1
1.441960280E1,-6.093430519E-2,-5.673527718E-2,1.351795197E-1
1.442960280E1,-7.663162053E-2,-5.773091316E-2,1.214504242E-1
1.443960280E1,-7.334794104E-2,-5.148053169E-2,1.252088547E-1
1.444960280E1,-7.768598199E-2,-5.498337746E-2,1.265115738E-1
1.445960280E1,-5.143202841E-2,-5.858230591E-2,1.349573135E-1
1.446960280E1,-2.062608302E-2,-5.192780495E-2,1.349296570E-1
1.447960280E1,-3.517827392E-2,-4.599022865E-2,1.337900162E-1
1.448960280E1,-1.866163313E-2,-4.034185410E-2,1.445302963E-1
1.449960280E1,-1.657834649E-2,-4.674983025E-2,9.299468994E-2
1.450960280E1,-1.657834649E-2,-4.674983025E-2,9.299468994E-2
1.451960280E1,3.275260329E-3,-1.734828949E-2,1.181821823E-1
1.452960280E1,1.676607132E-2,-1.125168800E-2,1.865196228E-1
1.453960280E1,8.476555347E-3,-7.874488831E-3,1.589841843E-1
1.454960280E1,8.476555347E-3,-7.874488831E-3,1.589841843E-1
1.455960280E1,8.476555347E-3,-7.874488831E-3,1.589841843E-1
1.456960280E1,1.663202047E-2,-2.770113945E-2,5.689620972E-2
1.457960280E1,1.663202047E-2,-2.770113945E-2,5.689620972E-2
1.458960280E1,4.081842303E-2,-4.280257225E-2,1.238546371E-1
1.459960280E1,3.305357695E-2,-4.889822006E-2,7.003688812E-2
1.460960280E1,2.557457983E-2,-4.756188393E-2,4.982089996E-2
1.461960280E1,-3.167301416E-3,-3.417420387E-2,5.597305298E-2
1.462960280E1,-3.167301416E-3,-3.417420387E-2,5.597305298E-2
1.463960280E1,4.168972373E-3,-1.999020576E-2,1.248254776E-1
1.464960280E1,3.878265619E-3,-2.565813065E-2,1.405839920E-1
1.465960280E1,-1.164734364E-3,-1.728224754E-2,1.227273941E-1
1.466960280E1,-8.100599051E-3,-2.911639214E-2,8.707714081E-2
1.467960280E1,-7.872328162E-3,-3.736877441E-2,8.603286743E-2
1.468960280E1,-1.256729662E-2,-3.363180161E-2,8.020496368E-2
1.469960280E1,-3.153498471E-2,-3.931140900E-2,8.161067963E-2
1.470960280E1,-3.837220371E-2,-6.268715858E-2,8.680725098E-2
1.471960280E1,-3.589010239E-2,-5.892705917E-2,8.099174500E-2
1.472960280E1,-3.369191289E-2,-4.788327217E-2,1.015377045E-1
1.473960280E1,-3.600147367E-2,-5.368900299E-2,1.053047180E-1
1.474960280E1,-2.586930990E-2,-4.868865013E-2,1.128053665E-1
1.475960280E1,-3.767701983E-2,-4.264354706E-2,1.021776199E-1
1.476960280E1,-3.061729670E-2,-3.175377846E-2,1.107149124E-1
1.477960280E1,-2.354249358E-2,-2.107477188E-2,8.806800842E-2
1.478960280E1,-2.824494243E-2,-9.254693985E-3,1.218023300E-1
1.479960280E1,-2.338509262E-2,-5.861997604E-3,1.254682541E-1
1.480960280E1,-1.377560198E-2,-9.597539902E-3,1.028156281E-1
1.481960280E1,-1.155665517E-2,5.935668945E-3,3.709793091E-2
1.482960280E1,-1.155665517E-2,5.935668945E-3,3.709793091E-2
1.483960280E1,-1.293498278E-2,-1.690602303E-2,1.063060760E-2
1.484960280E1,-1.802650094E-2,-3.101468086E-2,8.660984039E-2
1.485960280E1,-1.063019037E-2,-4.309082031E-2,1.768589020E-1
1.486960280E1,7.104560733E-3,-5.580925941E-2,2.703170776E-1
1.487960280E1,7.104560733E-3,-5.580925941E-2,2.703170776E-1
1.488960280E1,7.924616337E-3,-2.114701271E-2,1.259078979E-1
1.489960280E1,-3.706842661E-3,-2.544403076E-3,3.098392487E-2
1.490960280E1,-3.198002279E-2,3.975152969E-3,-5.029678345E-2
1.491960280E1,-4.598842561E-2,1.606941223E-3,-3.900718689E-2
1.492960280E1,-4.598842561E-2,1.606941223E-3,-3.900718689E-2
1.493960280E1,-5.181019008E-2,-1.303458214E-2,3.446578979E-2
1.494960280E1,-5.181019008E-2,-1.303458214E-2,3.446578979E-2
1.495960280E1,8.363723755E-4,-8.507800102E-2,4.585361481E-1
1.496960280E1,2.907937765E-2,-7.644248009E-2,3.658952713E-1
1.497960280E1,2.907937765E-2,-7.644248009E-2,3.658952713E-1
1.498960280E1,1.174888015E-2,-1.588058472E-2,-3.355722427E-1
1.499960280E1,-2.871814370E-2,-3.120350838E-2,-3.119430542E-1
1.500960280E1,-4.391241074E-2,-6.149959564E-2,-1.369438171E-1
1.501960280E1,-4.170547426E-2,-9.615516663E-2,1.124105453E-1
1.502960280E1,-4.170547426E-2,-9.615516663E-2,1.124105453E-1
1.503960280E1,-4.170547426E-2,-9.615516663E-2,1.124105453E-1
1.504960280E1,5.494777113E-2,1.057624817E-3,2.062139511E-1
1.505960280E1,4.444456100E-2,2.439522743E-2,9.868144989E-2
1.506960280E1,7.555231452E-3,4.543304443E-2,-5.338668823E-3
1.507960280E1,-2.231463790E-2,5.585861206E-2,3.149032593E-3
1.508960280E1,-2.180670202E-2,5.117821693E-2,2.645683289E-2
1.509960280E1,-2.237835526E-2,3.131794930E-2,5.976581573E-2
1.510960280E1,-2.237835526E-2,3.131794930E-2,5.976581573E-2
1.511960280E1,-1.160135865E-2,-2.353668213E-3,1.195564270E-1
1.512960280E1,-2.740180492E-2,-1.748180389E-2,1.241474152E-1
1.513960280E1,-4.267521203E-2,-3.557515144E-2,1.237993240E-1
1.514960280E1,-7.113660872E-2,-5.884361267E-2,9.635543823E-2
1.515960280E1,-7.065910101E-2,-6.591248512E-2,8.614826202E-2
1.516960280E1,-7.317098975E-2,-6.809449196E-2,7.356262207E-2
1.517960280E1,-7.081446052E-2,-7.263302803E-2,7.296085358E-2
1.518960280E1,-4.010501504E-2,-6.430315971E-2,9.348106384E-2
1.519960280E1,-2.345746756E-2,-7.100653648E-2,1.336460114E-1
1.520960280E1,-2.372358739E-2,-6.094479561E-2,1.402893066E-1
1.521960280E1,-9.674742818E-3,-5.360007286E-2,1.468439102E-1
1.522960280E1,-3.474578261E-3,-3.006148338E-2,8.312892914E-2
1.523960280E1,8.076801896E-3,-2.311897278E-2,1.422424316E-1
1.524960280E1,3.903210163E-4,4.884719849E-3,1.461544037E-1
1.525960280E1,2.577409148E-3,4.410028458E-3,4.958629608E-2
1.526960280E1,1.275476813E-2,7.449865341E-3,3.887271881E-2
1.527960280E1,1.275476813E-2,7.449865341E-3,3.887271881E-2
1.528960280E1,1.967504621E-2,-2.188992500E-2,1.146497726E-1
1.529960280E1,3.105084598E-2,-3.086972237E-2,1.380844116E-1
1.530960280E1,2.014656365E-2,-3.561234474E-2,1.056261063E-1
1.531960280E1,5.708917975E-3,-2.402877808E-2,8.091545105E-2
1.532960280E1,5.708917975E-3,-2.402877808E-2,8.091545105E-2
1.533960280E1,5.708917975E-3,-2.402877808E-2,8.091545105E-2
1.534960280E1,5.708917975E-3,-2.402877808E-2,8.091545105E-2
1.535960280E1,-4.083439708E-3,1.205801964E-2,1.286029816E-1
1.536960280E1,2.462670207E-3,1.320004463E-2,1.330366135E-1
1.537960280E1,2.133190632E-3,1.190114021E-2,1.326742172E-1
1.538960280E1,2.133190632E-3,1.190114021E-2,1.326742172E-1
1.539960280E1,-4.273802042E-4,-1.138043404E-2,9.562778473E-2
1.540960280E1,-4.273802042E-4,-1.138043404E-2,9.562778473E-2
1.541960280E1,-7.669776678E-4,-1.594996452E-2,8.066177368E-2
1.542960280E1,-7.669776678E-4,-1.594996452E-2,8.066177368E-2
1.543960280E1,-3.022146225E-2,-4.023838043E-2,8.708095551E-2
1.544960280E1,-3.266583383E-2,-4.813146591E-2,9.406948090E-2
1.545960280E1,-3.040258586E-2,-6.091713905E-2,8.187294006E-2
1.546960280E1,-2.544033527E-2,-5.302929878E-2,9.817504883E-2
1.547960280E1,-2.544033527E-2,-5.302929878E-2,9.817504883E-2
1.548960280E1,-2.338309586E-2,-5.257081985E-2,9.045886993E-2
1.549960280E1,-2.099107206E-2,-2.962541580E-2,1.045522690E-1
1.550960280E1,-2.326311171E-2,-3.211021423E-2,1.038770676E-1
1.551960280E1,-2.057762444E-2,-2.851080894E-2,9.877014160E-2
1.552960280E1,-2.057762444E-2,-2.851080894E-2,9.877014160E-2
1.553960280E1,-2.266873419E-2,-2.112746239E-2,7.902622223E-2
1.554960280E1,-2.266873419E-2,-2.112746239E-2,7.902622223E-2
1.555960280E1,-1.074418426E-2,-1.135683060E-2,6.885051727E-2
1.556960280E1,-6.217747927E-3,-1.417303085E-2,8.788490295E-2
1.557960280E1,-3.836199641E-3,-1.224398613E-2,9.254646301E-2
1.558960280E1,-3.836199641E-3,-1.224398613E-2,9.254646301E-2
1.559960280E1,-1.782764494E-2,-1.592683792E-2,9.938716888E-2
1.560960280E1,-2.012349665E-2,-1.633167267E-2,1.088562012E-1
1.561960280E1,-7.880166173E-3,-2.395963669E-2,9.676837921E-2
1.562960280E1,-7.880166173E-3,-2.395963669E-2,9.676837921E-2
1.563960280E1,-7.880166173E-3,-2.395963669E-2,9.676837921E-2
1.564960280E1,-2.531617880E-3,-7.105350494E-3,8.722782135E-2
1.565960280E1,-6.914481521E-3,-1.594853401E-2,8.982849121E-2
1.566960280E1,-1.134066284E-2,-1.553821564E-2,8.515834808E-2
1.567960280E1,-1.106955111E-2,-1.244282722E-2,9.732341766E-2
1.568960280E1,-1.825699210E-2,-2.114367485E-2,9.277248383E-2
1.569960280E1,-1.825699210E-2,-2.114367485E-2,9.277248383E-2
1.570960280E1,-1.238486171E-2,-1.570320129E-2,-1.655673981E-2
1.571960280E1,-1.280751824E-2,-2.830123901E-2,-3.044891357E-2
1.572960280E1,-3.205521405E-2,-3.329682350E-2,1.270294189E-3
1.573960280E1,-3.594195843E-2,-4.045224190E-2,1.893463135E-1
1.574960280E1,-3.594195843E-2,-4.045224190E-2,1.893463135E-1
1.575960280E1,3.727212548E-3,-4.509496689E-2,2.810449600E-1
1.576960280E1,6.528541446E-3,-3.314042091E-2,1.972503662E-1
1.577960280E1,6.528541446E-3,-3.314042091E-2,1.972503662E-1
1.578960280E1,-2.826772630E-2,2.577733994E-2,-8.484649658E-2
1.579960280E1,-3.496758640E-2,1.159596443E-2,-1.080741882E-1
1.580960280E1,-5.145712197E-2,5.908489227E-3,-9.263896942E-2
1.581960280E1,-5.049498379E-2,-2.396965027E-2,1.066751480E-1
1.582960280E1,-5.049498379E-2,-2.396965027E-2,1.066751480E-1
1.583960280E1,-5.195304751E-3,-6.936907768E-2,4.804859161E-1
1.584960280E1,3.309659660E-2,-7.686734200E-2,4.523296356E-1
1.585960280E1,3.309659660E-2,-7.686734200E-2,4.523296356E-1
1.586960280E1,5.000755191E-2,-3.724479675E-2,-2.800197601E-1
1.587960280E1,9.072244167E-3,-4.128098488E-2,-3.198528290E-1
1.588960280E1,-2.598547935E-2,-6.487464905E-2,-1.675777435E-1
1.589960280E1,-3.574486077E-2,-8.366513252E-2,2.620658875E-1
1.590960280E1,-1.173536479E-2,-4.572248459E-2,3.710422516E-1
1.591960280E1,1.918156445E-2,-1.205658913E-2,3.430175781E-1
1.592960280E1,4.088525474E-2,1.770949364E-2,2.140245438E-1
1.593960280E1,-1.516881585E-2,5.238747597E-2,-1.542186737E-2
1.594960280E1,-4.324807227E-2,7.126402855E-2,-1.237487793E-2
1.595960280E1,-4.792235792E-2,7.493686676E-2,3.658962250E-2
1.596960280E1,-4.166254401E-2,4.886221886E-2,6.916236877E-2
1.597960280E1,4.002988338E-3,5.768537521E-3,1.300048828E-1
1.598960280E1,2.299226820E-2,4.592657089E-3,1.269130707E-1
1.599960280E1,1.880174875E-2,-6.871700287E-3,1.284284592E-1
1.600960280E1,1.059456170E-2,-3.813385963E-2,1.393547058E-1
1.601960280E1,-5.210392177E-2,-4.983854294E-2,1.272010803E-1
1.602960280E1,-8.383081853E-2,-6.574726105E-2,1.257715225E-1
1.603960280E1,-1.017861962E-1,-6.987261772E-2,1.075181961E-1
1.604960280E1,-9.650087357E-2,-6.950974464E-2,1.202878952E-1
1.605960280E1,-8.645972610E-2,-5.952930450E-2,1.193933487E-1
1.606960280E1,-6.470337510E-2,-5.222845078E-2,1.225128174E-1
1.607960280E1,-6.470337510E-2,-5.222845078E-2,1.225128174E-1
1.608960280E1,-6.470337510E-2,-5.222845078E-2,1.225128174E-1
1.609960280E1,-6.470337510E-2,-5.222845078E-2,1.225128174E-1
1.610960280E1,8.703917265E-4,-1.241660118E-2,6.821346283E-2
1.611960280E1,1.672503352E-2,-3.297567368E-3,1.046676636E-1
1.612960280E1,2.767106891E-2,-1.388549805E-3,1.602640152E-1
1.613960280E1,2.767106891E-2,-1.388549805E-3,1.602640152E-1
1.614960280E1,2.116492391E-2,-4.997014999E-3,3.266906738E-2
1.615960280E1,2.119866014E-2,-2.640795708E-2,-1.144409180E-4
1.616960280E1,1.162467897E-2,-4.009580612E-2,4.387283325E-2
1.617960280E1,1.162467897E-2,-4.009580612E-2,4.387283325E-2
1.618960280E1,1.884001493E-2,-3.823089600E-2,1.805324554E-1
1.619960280E1,2.000932395E-2,-3.144717216E-2,1.212339401E-1
1.620960280E1,7.054269314E-3,-3.689813614E-2,8.101844788E-2
1.621960280E1,-1.513575017E-2,-1.133871078E-2,4.626464844E-2
1.622960280E1,-1.513575017E-2,-1.133871078E-2,4.626464844E-2
1.623960280E1,-1.513575017E-2,-1.133871078E-2,4.626464844E-2
1.624960280E1,7.071107626E-3,9.127140045E-3,1.109666824E-1
1.625960280E1,7.071107626E-3,9.127140045E-3,1.109666824E-1
1.626960280E1,2.116078138E-2,5.272150040E-3,1.061153412E-1
1.627960280E1,2.337253094E-2,-2.114963531E-2,1.020040512E-1
1.628960280E1,2.337253094E-2,-2.114963531E-2,1.020040512E-1
1.629960280E1,2.337253094E-2,-2.114963531E-2,1.020040512E-1
1.630960280E1,1.095415652E-2,-6.767845154E-2,9.733295441E-2
1.631960280E1,-1.081508398E-2,-7.272911072E-2,8.359241486E-2
1.632960280E1,-1.792688668E-2,-8.498573303E-2,7.703590393E-2
1.633960280E1,-2.234914899E-2,-8.533859253E-2,7.835674286E-2
1.634960280E1,-1.966752112E-2,-1.021916866E-1,9.819889069E-2
1.635960280E1,-3.404994309E-2,-8.569884300E-2,9.883022308E-2
1.636960280E1,-3.881236911E-2,-7.891321182E-2,9.942436218E-2
1.637960280E1,-3.881236911E-2,-7.891321182E-2,9.942436218E-2
1.638960280E1,-3.268302977E-2,-2.841925621E-2,1.080760956E-1
1.639960280E1,-2.822309732E-2,-1.977396011E-2,1.085052490E-1
1.640960280E1,-4.524616897E-2,6.153583527E-4,1.160507202E-1
1.641960280E1,-3.317680955E-2,-1.793146133E-3,9.760951996E-2
1.642960280E1,-1.870709658E-2,1.148271561E-2,9.800052643E-2
1.643960280E1,-2.089555562E-2,-6.308078766E-3,1.175651550E-1
1.644960280E1,-2.304649353E-2,-1.930165291E-2,1.036148071E-1
1.645960280E1,-4.627838731E-3,-3.236031532E-2,1.756668091E-3
1.646960280E1,-4.627838731E-3,-3.236031532E-2,1.756668091E-3
1.647960280E1,1.041904092E-3,-5.105638504E-2,3.299713135E-3
1.648960280E1,-1.861274242E-2,-6.718707085E-2,8.320617676E-2
1.649960280E1,-4.627385736E-2,-5.114269257E-2,2.592277527E-1
1.650960280E1,-4.046829045E-2,-3.643798828E-2,2.904739380E-1
1.651960280E1,-4.046829045E-2,-3.643798828E-2,2.904739380E-1
1.652960280E1,-2.716852725E-2,1.189565659E-2,1.821765900E-1
1.653960280E1,-1.586815715E-2,4.421925545E-2,-2.170372009E-2
1.654960280E1,-1.586815715E-2,4.421925545E-2,-2.170372009E-2
