"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.609435652E1,-2.484362572E-3,-2.330255508E-2,1.433277130E-1,1.452309005E-1
1.610216653E1,-1.029810682E-2,-1.609969139E-2,1.235370636E-1,1.250066284E-1
1.611019456E1,-2.510885149E-2,7.686853409E-3,3.905773163E-2,4.706430217E-2
1.611828230E1,-2.265678346E-2,1.530718803E-2,2.896022797E-2,3.982881678E-2
1.612609126E1,-8.488558233E-4,4.251003265E-3,4.772090912E-2,4.791739509E-2
1.613407653E1,6.316907704E-3,-1.135826111E-2,7.133102417E-2,7.250536827E-2
1.614213687E1,2.024237812E-2,-1.469302177E-2,1.117792130E-1,1.145435778E-1
1.615008357E1,4.832950979E-2,-2.784132957E-2,1.449813843E-1,1.553398949E-1
1.615806722E1,6.193767488E-2,-2.947068214E-2,1.445446014E-1,1.599935576E-1
1.616603580E1,6.116811559E-2,-3.894925117E-2,1.152009964E-1,1.361243994E-1
1.617400087E1,3.440504894E-2,-3.165793419E-2,8.586215973E-2,9.776626546E-2
1.618206230E1,2.731507458E-2,-2.900934219E-2,6.853675842E-2,7.927762918E-2
1.619010068E1,8.436091244E-3,-1.669383049E-2,6.320667267E-2,6.591612156E-2
1.619805076E1,-5.926959217E-3,-8.880853653E-3,6.034564972E-2,6.128291644E-2
1.620600053E1,-3.531351686E-3,-2.994060516E-3,8.873271942E-2,8.885342053E-2
1.621415445E1,-1.355407387E-2,1.511836052E-2,1.147918701E-1,1.165738015E-1
1.622211826E1,-1.148534566E-2,1.904439926E-2,1.313219070E-1,1.331917624E-1
1.623011841E1,-1.423553750E-2,3.835916519E-3,1.430692673E-1,1.438269099E-1
1.623811899E1,2.526283264E-3,5.154371262E-3,1.356019974E-1,1.357234370E-1
1.624599180E1,-6.994824857E-3,-5.579471588E-3,1.424798965E-1,1.427605653E-1
1.625399456E1,-1.160553843E-2,-1.657533646E-2,1.325302124E-1,1.340659819E-1
1.626212080E1,-6.586428732E-3,-1.354074478E-2,1.009435654E-1,1.020604537E-1
1.627000426E1,-1.367828622E-2,-2.488183975E-2,1.028747559E-1,1.067212109E-1
1.627799614E1,-1.602426171E-2,-2.679324150E-2,9.758281708E-2,1.024551655E-1
1.628594814E1,-2.324075252E-2,-3.311276436E-2,9.718132019E-2,1.052653634E-1
1.629393706E1,-3.035480529E-2,-5.402255058E-2,1.110849380E-1,1.271995033E-1
1.630212019E1,-3.257665038E-2,-5.333805084E-2,9.148311615E-2,1.107941621E-1
1.631000503E1,-2.530675009E-2,-5.490398407E-2,9.586143494E-2,1.133326686E-1
1.631801576E1,-3.721393272E-2,-5.634045601E-2,9.309101105E-2,1.150002613E-1
1.632598564E1,-4.418243840E-2,-6.241893768E-2,8.317565918E-2,1.129885035E-1
1.633394930E1,-3.691228107E-2,-5.165934563E-2,8.764743805E-2,1.082278979E-1
1.634195941E1,-4.148733616E-2,-4.794001579E-2,8.497524261E-2,1.060199794E-1
1.634997545E1,-1.971033216E-2,-5.606079102E-2,1.014900208E-1,1.176075414E-1
1.635803149E1,-3.164395317E-2,-4.288196564E-2,1.011800766E-1,1.143573813E-1
1.636591660E1,-2.204847336E-2,-4.013752937E-2,1.197996140E-1,1.282540601E-1
1.637406599E1,-2.923107892E-2,-3.295493126E-2,1.365594864E-1,1.434885946E-1
1.638191057E1,-1.494079828E-2,-2.955484390E-2,1.218318939E-1,1.262526302E-1
1.638995768E1,-5.886718631E-3,-1.149439812E-2,8.562946320E-2,8.659780373E-2
1.639803064E1,-6.730385125E-3,-1.502037048E-2,3.984069824E-2,4.310673787E-2
1.640586980E1,-1.004327461E-2,-6.181001663E-3,-5.846977234E-3,1.316279945E-2
1.641399530E1,-5.840580910E-3,-1.598572731E-2,-3.463935852E-2,3.859457244E-2
1.642188414E1,-2.288834378E-2,-1.585769653E-2,1.306533813E-3,2.787561391E-2
1.642991353E1,-2.279644459E-2,-3.245759010E-2,8.993339539E-2,9.829134574E-2
1.643787814E1,-1.521154121E-2,-3.961730003E-2,1.665554047E-1,1.718767706E-1
1.644584741E1,-5.245681852E-3,-4.013872147E-2,2.095174789E-1,2.133921463E-1
1.645381360E1,4.683703184E-3,-4.400253296E-2,2.426548004E-1,2.466566686E-1
1.646181176E1,3.131411970E-2,-4.150271416E-2,2.133302689E-1,2.195742539E-1
1.646992183E1,1.928556897E-2,-3.694820404E-2,1.503963470E-1,1.560646153E-1
1.647783314E1,1.433704421E-2,-3.505277634E-2,7.542514801E-2,8.439905757E-2
1.648587626E1,9.552530944E-3,-2.290105820E-2,5.418777466E-3,2.539827678E-2
1.649389960E1,-1.192802936E-2,-1.455187798E-2,-3.560066223E-2,4.026713534E-2
1.650196083E1,-2.612661570E-2,-1.000928879E-2,-5.960559845E-2,6.584537400E-2
1.650980214E1,-3.295996785E-2,-9.354591370E-3,-9.534740448E-2,1.013163136E-1
1.651780803E1,-3.942790627E-2,-3.020524979E-3,-6.142425537E-2,7.305219033E-2
1.652592399E1,-4.312686622E-2,-7.992029190E-3,1.139326096E-1,1.220837362E-1
1.653379103E1,-3.234382719E-2,-2.269935608E-2,3.514986038E-1,3.537126693E-1
1.654180126E1,-2.219523117E-2,-3.405213356E-2,3.899698257E-1,3.920824417E-1
1.654979830E1,1.937124878E-3,-4.929757118E-2,4.088954926E-1,4.118610528E-1
1.655775822E1,6.067074090E-2,-4.427623749E-2,2.981929779E-1,3.075067090E-1
1.656573191E1,5.819368362E-2,-2.810502052E-2,6.277465820E-2,9.009469854E-2
1.657372726E1,2.863534354E-2,-4.233288765E-2,-1.892175674E-1,1.959983268E-1
1.658190535E1,7.289409637E-3,-3.554725647E-2,-3.162231445E-1,3.182983193E-1
1.658972368E1,-3.016408533E-3,-5.748295784E-2,-2.893705368E-1,2.950401612E-1
1.659786604E1,-3.117134795E-2,-7.790684700E-2,-9.931182861E-2,1.300152647E-1
1.660586165E1,-3.722160682E-2,-1.004853249E-1,1.626377106E-1,1.947659452E-1
1.661385725E1,-3.577284515E-4,-9.337782860E-2,3.763294220E-1,3.877413838E-1
1.662182234E1,4.561536014E-2,-8.143925667E-2,4.577264786E-1,4.671473459E-1
1.662984847E1,6.978751719E-2,-5.307149887E-2,3.708190918E-1,3.810428852E-1
1.663781355E1,8.504114300E-2,-9.708881378E-3,2.307844162E-1,2.461456990E-1
1.664569953E1,4.109029844E-2,2.602314949E-2,6.190967560E-2,7.873007601E-2
1.665383528E1,1.206356287E-2,6.057810783E-2,-2.763557434E-2,6.766802544E-2
1.666165818E1,-2.859311551E-2,7.985138893E-2,-4.496955872E-2,9.600037385E-2
1.666969391E1,-3.888312727E-2,7.998299599E-2,-1.140689850E-2,8.966211333E-2
1.667769241E1,-3.094509989E-2,7.229399681E-2,5.372905731E-2,9.524091968E-2
1.668583683E1,-1.889600605E-2,7.012724876E-2,1.046848297E-1,1.274119446E-1
1.669379160E1,-5.006249994E-3,4.428458214E-2,1.221895218E-1,1.300633153E-1
1.670166918E1,1.629665494E-2,2.766108513E-2,1.396036148E-1,1.432476382E-1
1.670981599E1,-1.448110864E-2,5.651712418E-3,1.377124786E-1,1.385870525E-1
1.671767264E1,-3.245766461E-2,-2.907109261E-2,1.332406998E-1,1.401845658E-1
1.672564876E1,-5.984194204E-2,-4.776835442E-2,1.142139435E-1,1.375052675E-1
1.673367356E1,-8.233637363E-2,-8.371472359E-2,9.984874725E-2,1.541337267E-1
1.674172360E1,-9.314027429E-2,-9.121394157E-2,8.301448822E-2,1.545525771E-1
1.674963949E1,-1.066937000E-1,-1.154720783E-1,7.575511932E-2,1.745170037E-1
1.675758718E1,-8.965705335E-2,-1.037232876E-1,8.766937256E-2,1.627354494E-1
1.676565972E1,-8.451823890E-2,-9.432101250E-2,1.115684509E-1,1.687818277E-1
1.677362222E1,-6.281641126E-2,-9.685373306E-2,1.330814362E-1,1.761738226E-1
1.678166010E1,-2.894828469E-2,-8.249688148E-2,1.546297073E-1,1.776346955E-1
1.678958926E1,-1.216406748E-2,-7.812333107E-2,1.545219421E-1,1.735749118E-1
1.679762360E1,6.743080914E-3,-5.257105827E-2,1.160087585E-1,1.275430020E-1
1.680560203E1,8.862137794E-3,-3.415536880E-2,6.793212891E-2,7.654998917E-2
1.681368345E1,1.558653265E-2,-2.772927284E-2,1.419534683E-1,1.454738456E-1
1.682156372E1,5.239747465E-3,-9.292364120E-3,1.345796585E-1,1.350018054E-1
1.682955383E1,-7.492732257E-3,4.417419434E-3,9.609794617E-2,9.649077618E-2
1.683753091E1,1.571487635E-3,4.257440567E-3,1.465034485E-2,1.533714373E-2
1.684561526E1,2.067530528E-2,9.427070618E-3,-4.405021667E-3,2.314610388E-2
1.685364114E1,2.066730708E-2,-2.305531502E-2,2.698898315E-2,4.107420534E-2
1.686152556E1,2.504146472E-2,-2.873349190E-2,8.483791351E-2,9.300623679E-2
1.686955783E1,4.114546627E-2,-3.943300247E-2,1.426248550E-1,1.535895841E-1
1.687745737E1,5.921373144E-2,-3.634905815E-2,1.667394638E-1,1.806365655E-1
1.688546964E1,5.821850896E-2,-3.869795799E-2,1.356201172E-1,1.525770065E-1
1.689347103E1,4.094476998E-2,-5.321192741E-2,9.487724304E-2,1.162311260E-1
1.690166853E1,2.650160156E-2,-4.628682137E-2,3.974342346E-2,6.651574570E-2
1.690963362E1,-1.899421215E-3,-4.123330116E-2,1.826572418E-2,4.513789545E-2
1.691753260E1,-1.116672531E-2,-3.553652763E-2,2.808094025E-2,4.664847002E-2
1.692550791E1,-6.233613938E-3,-1.486730576E-2,4.523468018E-2,4.802156821E-2
1.693341349E1,3.104265779E-3,-1.048302650E-2,9.602928162E-2,9.664964169E-2
1.694161604E1,-2.394568175E-3,6.196022034E-3,1.109933853E-1,1.111919792E-1
1.694964217E1,6.423771381E-3,6.291151047E-3,1.379728317E-1,1.382654900E-1
1.695752645E1,2.524299733E-2,1.335859299E-2,1.505374908E-1,1.532227042E-1
1.696563338E1,1.580861211E-2,1.050639153E-2,1.366786957E-1,1.379904429E-1
1.697349806E1,2.315787971E-2,1.227807999E-2,1.012296677E-1,1.045680843E-1
1.698157214E1,3.083656356E-2,-2.274513245E-4,7.777690887E-2,8.366715568E-2
1.698962019E1,9.822122753E-3,-5.254268646E-3,5.679702759E-2,5.787904437E-2
1.699754006E1,5.566850305E-4,-2.771139145E-3,5.266094208E-2,5.273674175E-2
1.700546283E1,-1.832152903E-2,-2.636384964E-2,6.774711609E-2,7.496934528E-2
1.701355576E1,-1.563173905E-2,-1.821589470E-2,8.060264587E-2,8.410087162E-2
1.702160262E1,-2.245106548E-2,-4.346084595E-2,9.828090668E-2,1.097817475E-1
1.702959822E1,-2.688970789E-2,-5.185317993E-2,1.088027954E-1,1.234903112E-1
1.703758933E1,-4.084955156E-2,-6.272602081E-2,1.216974258E-1,1.428758307E-1
1.704555891E1,-3.766319156E-2,-5.955338478E-2,1.249361038E-1,1.434369258E-1
1.705336553E1,-4.419518635E-2,-6.137418747E-2,1.305131912E-1,1.508432911E-1
1.706151961E1,-4.829882458E-2,-5.640935898E-2,1.311988831E-1,1.507578826E-1
1.706947156E1,-5.253524333E-2,-6.359148026E-2,1.366252899E-1,1.595941666E-1
1.707743422E1,-3.785020486E-2,-6.854605675E-2,1.180658340E-1,1.416712429E-1
1.708535506E1,-4.978476837E-2,-5.457806587E-2,9.704780579E-2,1.219654256E-1
1.709347099E1,-4.531767592E-2,-4.754424095E-2,6.651878357E-2,9.348205799E-2
1.710139245E1,-4.587993026E-2,-3.079390526E-2,3.842067719E-2,6.730067635E-2
1.710940530E1,-4.167476669E-2,-2.823162079E-2,2.952194214E-2,5.835542527E-2
1.711751936E1,-4.701719061E-2,-4.931426048E-2,3.506946564E-2,7.663145516E-2
1.712533664E1,-5.207421258E-2,-2.716946602E-2,8.854007721E-2,1.062508766E-1
1.713330756E1,-5.428981036E-2,-3.662991524E-2,1.394901276E-1,1.540994156E-1
1.714129583E1,-4.917257652E-2,-4.180312157E-2,1.974906921E-1,2.077691429E-1
1.714934168E1,-3.893318027E-2,-2.392196655E-2,2.361021042E-1,2.404833812E-1
1.715747141E1,-2.901634574E-2,-2.360105515E-2,2.553443909E-1,2.580692079E-1
1.716528430E1,-1.475466788E-2,-1.438117027E-2,2.217292786E-1,2.226845106E-1
1.717344603E1,1.456134021E-3,-3.072977066E-3,1.545114517E-1,1.545488668E-1
1.718141680E1,5.300734192E-3,1.076722145E-2,6.577968597E-2,6.686552122E-2
1.718941878E1,5.788650364E-3,2.177000046E-2,-1.764774323E-2,2.861615337E-2
1.719729980E1,5.788650364E-3,1.698160172E-2,-5.834865570E-2,6.104464671E-2
1.720542199E1,-1.399288699E-2,4.894018173E-3,-5.055904388E-2,5.268746738E-2
1.721335887E1,-2.163991332E-2,3.391981125E-3,-9.517002106E-2,9.765820136E-2
1.722124991E1,-2.869275585E-2,9.741544724E-3,3.278636932E-2,4.464434953E-2
1.722936629E1,-2.801465616E-2,-5.372762680E-3,2.230205536E-1,2.248373965E-1
1.723721933E1,-1.083875448E-2,-1.642036438E-2,4.465789795E-1,4.470121832E-1
1.724538802E1,1.757456362E-2,-4.394102097E-2,3.894424438E-1,3.923073995E-1
1.725338362E1,6.163310260E-2,-3.938055038E-2,3.103628159E-1,3.188644611E-1
1.726130372E1,8.056922257E-2,-3.122591972E-2,1.639184952E-1,1.852990306E-1
1.726925633E1,8.436588943E-2,-2.529501915E-2,7.572174072E-4,8.807959282E-2
1.727717699E1,7.894289494E-2,-3.733444214E-2,-1.932067871E-1,2.120252433E-1
1.728533552E1,5.822833627E-2,-5.697727203E-2,-2.980451584E-1,3.089787454E-1
1.729318349E1,3.176041692E-2,-8.646655083E-2,-1.892175674E-1,2.104482747E-1
1.730135725E1,8.795559406E-3,-1.173751354E-1,3.001308441E-2,1.214704471E-1
1.730929182E1,2.207733691E-2,-1.315524578E-1,2.396640778E-1,2.742851220E-1
1.731710830E1,4.696991295E-2,-1.235098839E-1,3.770227432E-1,3.995084643E-1
1.732531355E1,8.087176085E-2,-9.635710716E-2,3.628807068E-1,3.840668447E-1
1.733313487E1,9.595546126E-2,-5.208444595E-2,2.524204254E-1,2.750205651E-1
1.734112253E1,1.045848504E-1,-3.035044670E-2,1.177530289E-1,1.603898886E-1
1.734926518E1,8.304604143E-2,-3.675699234E-3,1.904582977E-2,8.528129568E-2
1.735726564E1,5.031317845E-2,2.619743347E-3,-4.342556000E-2,6.651359442E-2
1.736511226E1,3.659174591E-2,-1.202821732E-3,-1.680946350E-2,4.028598655E-2
1.737310933E1,4.358232021E-2,-1.294660568E-2,2.461719513E-2,5.170144611E-2
1.738106349E1,6.129532307E-2,-6.828308105E-3,6.633663177E-2,9.057754213E-2
1.738909876E1,7.346379012E-2,-2.418255806E-2,1.057872772E-1,1.310445443E-1
1.739704926E1,5.694503710E-2,-1.770901680E-2,1.188726425E-1,1.329926752E-1
1.740503049E1,2.177006006E-2,-2.155494690E-2,1.221837997E-1,1.259659961E-1
1.741317637E1,-3.144842386E-2,-2.108788490E-2,1.229782104E-1,1.286753376E-1
1.742123030E1,-8.392293751E-2,-1.410484314E-2,1.235971451E-1,1.500608554E-1
1.742903399E1,-1.461062431E-1,-1.235890388E-2,1.408519745E-1,2.033200814E-1
1.743704172E1,-1.656467915E-1,-2.061271667E-2,1.316528320E-1,2.125940069E-1
1.744511314E1,-1.860986054E-1,-7.237434387E-3,1.081047058E-1,2.153408898E-1
1.745308964E1,-1.858506948E-1,-1.070022583E-2,1.108655930E-1,2.166706147E-1
1.746110622E1,-1.669836491E-1,-3.314709663E-2,9.690856934E-2,1.958916535E-1
1.746904726E1,-1.527978629E-1,-5.074858665E-2,1.021213531E-1,1.906603701E-1
1.747698360E1,-8.831047267E-2,-6.599974632E-2,1.073236465E-1,1.538605577E-1
1.748502649E1,-3.080360591E-2,-8.842396736E-2,1.292896271E-1,1.596354215E-1
1.749295153E1,5.058102310E-3,-1.062064171E-1,1.057243347E-1,1.499433973E-1
1.750095637E1,5.539917946E-2,-1.120748520E-1,5.820274353E-2,1.379035927E-1
1.750913256E1,8.168488741E-2,-1.086292267E-1,1.375017166E-1,1.933376626E-1
1.751697460E1,8.863412589E-2,-9.588313103E-2,1.520786285E-1,2.004432397E-1
1.752510910E1,6.695438921E-2,-8.100986481E-2,1.402454376E-1,1.752548750E-1
1.753309430E1,4.775253683E-2,-5.171990395E-2,8.054637909E-2,1.069718300E-1
1.754101541E1,1.707810909E-2,-1.725220680E-2,3.532028198E-2,4.285817039E-2
1.754912276E1,1.217179000E-3,-8.620500565E-3,-1.694393158E-2,1.904970793E-2
1.755702922E1,-3.128291667E-2,5.929231644E-3,-1.622390747E-2,3.573502255E-2
1.756511768E1,-4.727434367E-2,4.327058792E-3,7.324981689E-2,8.728758607E-2
1.757299399E1,-5.454639345E-2,3.191828728E-2,1.532678604E-1,1.657863780E-1
1.758097937E1,-4.315875471E-2,4.000115395E-2,1.757249832E-1,1.853160548E-1
1.758904949E1,-3.214013577E-2,2.394247055E-2,1.502408981E-1,1.554945584E-1
1.759704972E1,-2.808457613E-2,1.253962517E-2,9.838676453E-2,1.030822053E-1
1.760500895E1,-4.067706317E-2,3.313541412E-3,5.605125427E-2,6.933502816E-2
1.761312483E1,-4.825729132E-2,-3.327131271E-3,4.250144958E-2,6.439106448E-2
1.762115096E1,-4.348665476E-2,-1.659369469E-2,6.023597717E-2,7.612366775E-2
1.762917708E1,-1.957386732E-2,-2.490615845E-2,6.365203857E-2,7.109876951E-2
1.763706426E1,1.492448151E-3,-2.102851868E-2,8.867740631E-2,9.114882550E-2
1.764513777E1,3.221487999E-2,-3.151178360E-2,1.017341614E-1,1.112682820E-1
1.765305153E1,3.633521125E-2,-3.267955780E-2,9.795761108E-2,1.094709763E-1
1.766115950E1,4.534047097E-2,-4.104900360E-2,1.205139160E-1,1.351457841E-1
1.766905252E1,4.533727467E-2,-4.711818695E-2,1.119251251E-1,1.296257137E-1
1.767695518E1,3.833654523E-2,-5.114984512E-2,1.080265045E-1,1.255218030E-1
1.768507422E1,2.909532562E-2,-5.267405510E-2,9.937477112E-2,1.161741761E-1
1.769308089E1,9.921364486E-3,-7.106113434E-2,1.050567627E-1,1.272204452E-1
1.770110701E1,2.377554774E-4,-7.021546364E-2,1.179447174E-1,1.372633390E-1
1.770896172E1,-7.410570979E-3,-5.998325348E-2,1.068344116E-1,1.227456670E-1
1.771688087E1,-2.221996337E-2,-6.436538696E-2,1.243867874E-1,1.418051575E-1
1.772504076E1,-2.270197123E-2,-5.919075012E-2,1.060199738E-1,1.235279694E-1
1.773300430E1,-1.575441658E-2,-4.446387291E-2,1.115903854E-1,1.211513589E-1
1.774088849E1,-1.357711107E-2,-4.390287399E-2,9.567070007E-2,1.061352116E-1
1.774892106E1,-1.134686172E-2,-5.059266090E-2,9.649276733E-2,1.095409638E-1
1.775688552E1,-1.793146133E-3,-4.964232445E-2,9.744739532E-2,1.093781084E-1
1.776499645E1,-4.456229508E-3,-5.350232124E-2,6.966495514E-2,8.795204565E-2
1.777282937E1,1.161214709E-2,-5.706858635E-2,4.196548462E-2,7.178277932E-2
1.778085533E1,1.325205714E-2,-4.390740395E-2,1.665115356E-2,4.879280741E-2
1.778888518E1,1.952578872E-2,-4.008150101E-2,1.295566559E-2,4.642878869E-2
1.779698964E1,1.627361774E-2,-2.432203293E-2,4.755783081E-2,5.584030078E-2
1.780488126E1,8.471183479E-3,-3.990530968E-2,8.449459076E-2,9.382713124E-2
1.781296637E1,-5.842171609E-3,-3.414225578E-2,1.309566498E-1,1.354602108E-1
1.782080018E1,-1.242160052E-2,-3.613162041E-2,1.652879715E-1,1.696464078E-1
1.782897972E1,-1.858063787E-2,-2.685952187E-2,1.682929993E-1,1.714328079E-1
1.783696476E1,-1.726997644E-2,-2.500247955E-2,1.832036972E-1,1.857066793E-1
1.784496687E1,-6.751760840E-3,-2.603077888E-2,1.596641541E-1,1.619130316E-1
1.785299300E1,-1.321706921E-2,-1.752591133E-2,1.432933807E-1,1.449649663E-1
1.786098860E1,1.336418092E-3,-2.760863304E-2,1.031408310E-1,1.067803992E-1
1.786883552E1,1.003257930E-3,-1.554560661E-2,5.597496033E-2,5.810222539E-2
1.787692729E1,-4.034057260E-3,-2.920889854E-2,2.095985413E-2,3.617663413E-2
1.788494490E1,-9.071253240E-3,-3.706264496E-2,5.395889282E-3,3.853625446E-2
1.789294051E1,-3.036346287E-2,-3.012037277E-2,-2.679729462E-2,5.047050358E-2
1.790084156E1,-4.892126471E-2,-2.268815041E-2,-6.602287292E-2,8.524706481E-2
1.790888468E1,-5.722757429E-2,-1.018905640E-2,4.806709290E-2,7.542716718E-2
1.791673845E1,-5.309601128E-2,-1.690888405E-2,3.345298767E-1,3.391391089E-1
1.792489241E1,-4.261296242E-2,-2.976632118E-2,4.170846939E-1,4.203112422E-1
1.793280602E1,-1.394397020E-2,-4.662871361E-2,3.650856018E-1,3.683153104E-1
1.794091414E1,2.526153624E-2,-4.582428932E-2,2.312355042E-1,2.370819881E-1
1.794887923E1,5.318104476E-2,-2.882885933E-2,9.002304077E-2,1.084595525E-1
1.795683003E1,5.398799479E-2,-3.279733658E-2,-6.777954102E-2,9.265222635E-2
1.796482933E1,1.952290162E-2,-2.820420265E-2,-1.892595291E-1,1.923428972E-1
1.797264745E1,-1.829060540E-2,-3.871226311E-2,-2.216529846E-1,2.257503735E-1
1.798067210E1,-3.756488115E-2,-6.242537498E-2,-8.370304108E-2,1.109695761E-1
1.798885725E1,-6.651192158E-2,-9.907960892E-2,9.920215607E-2,1.551827065E-1
1.799678679E1,-5.454091728E-2,-1.062622070E-1,2.117290497E-1,2.430957811E-1
1.800465356E1,-3.431011736E-2,-8.072519302E-2,2.608060837E-1,2.751609606E-1
1.801278649E1,9.968452156E-3,-3.726625443E-2,2.161445618E-1,2.195600495E-1
1.802083968E1,3.028775379E-2,-6.432533264E-3,1.281929016E-1,1.318792840E-1
1.802862118E1,3.252610564E-3,2.748489380E-3,6.655025482E-2,6.668635607E-2
1.803659445E1,-1.145693660E-2,7.869243622E-3,5.061912537E-2,5.249268753E-2
1.804476546E1,-2.605955303E-2,6.587743759E-3,7.562446594E-2,8.025932046E-2
1.805264999E1,-1.723884791E-2,-8.215665817E-3,1.080617905E-1,1.097361636E-1
1.806069664E1,-4.389174283E-3,-2.495360374E-2,1.238746643E-1,1.264392330E-1
1.806875227E1,2.965793014E-3,-3.178715706E-2,1.038713455E-1,1.086668105E-1
1.807659522E1,1.954942197E-2,-4.127836227E-2,1.077299118E-1,1.170120378E-1
1.808453552E1,5.057536066E-3,-4.394912720E-2,1.114826202E-1,1.199394809E-1
1.809265556E1,-4.104368389E-3,-5.445313454E-2,1.102571487E-1,1.230391342E-1
1.810049014E1,-1.249537617E-2,-5.319237709E-2,9.461116791E-2,1.092558305E-1
1.810852133E1,-2.770482004E-2,-5.476379395E-2,9.320259094E-2,1.115945928E-1
1.811666322E1,-3.106600791E-2,-5.182409286E-2,9.410572052E-2,1.118334480E-1
1.812446433E1,-6.093598902E-2,-7.037663460E-2,1.117839813E-1,1.454706979E-1
1.813254656E1,-6.024447829E-2,-7.001757622E-2,9.586620331E-2,1.331247050E-1
1.814063422E1,-5.298572779E-2,-7.915616035E-2,9.912204742E-2,1.374713256E-1
1.814860668E1,-5.089212209E-2,-8.341884613E-2,9.522056580E-2,1.364392470E-1
1.815658668E1,-2.237892896E-2,-8.285403252E-2,8.414840698E-2,1.201938499E-1
1.816450368E1,-2.007337660E-2,-8.217763901E-2,1.209974289E-1,1.476363187E-1
1.817249245E1,-3.136873245E-3,-6.003332138E-2,1.243066788E-1,1.380796511E-1
1.818047633E1,1.124271005E-2,-4.274058342E-2,1.084423065E-1,1.171020488E-1
1.818847591E1,2.062388882E-2,-3.268551826E-2,3.031158447E-2,4.911700365E-2
1.819652672E1,8.230723441E-3,-2.956604958E-2,1.198492050E-1,1.237163208E-1
1.820444252E1,2.993494272E-4,-9.655237198E-3,1.662988663E-1,1.665791888E-1
1.821256352E1,1.514822245E-3,-4.164695740E-3,1.480875015E-1,1.481537967E-1
1.822059533E1,1.467109472E-2,-1.064825058E-2,8.917427063E-2,9.099822417E-2
1.822859522E1,1.130147278E-2,-7.489442825E-3,5.662059784E-2,5.822119151E-2
1.823637018E1,1.555153355E-2,-3.014707565E-2,2.682685852E-3,3.402782934E-2
1.824441622E1,8.044317365E-4,-3.589558601E-2,3.259181976E-2,4.849089524E-2
1.825242368E1,2.713464200E-3,-4.132413864E-2,1.272459030E-1,1.338154220E-1
1.826040395E1,1.651117206E-2,-4.480242729E-2,1.906375885E-1,1.965262487E-1
1.826851918E1,3.501264378E-2,-4.176211357E-2,1.891803741E-1,1.968734957E-1
1.827636891E1,4.623226821E-2,-3.935933113E-2,1.444311142E-1,1.566745873E-1
1.828433941E1,2.636526152E-2,-3.499269485E-2,9.236621857E-2,1.022307881E-1
1.829244191E1,1.147257909E-2,-2.344250679E-2,7.621574402E-2,8.056060347E-2
1.830046664E1,-5.529634655E-3,-2.110242844E-2,7.454776764E-2,7.767405619E-2
1.830847368E1,-3.421530128E-3,-4.042387009E-3,8.975028992E-2,8.990640857E-2
1.831635606E1,-1.445852220E-3,-1.306223869E-2,9.545612335E-2,9.635654650E-2
1.832443587E1,-2.178423107E-3,-1.010823250E-2,1.059494019E-1,1.064527954E-1
1.833232645E1,6.544508040E-3,-1.175212860E-2,1.141071320E-1,1.148972614E-1
1.834044222E1,-1.401521266E-3,-3.970384598E-3,1.246156693E-1,1.246867805E-1
1.834846145E1,1.231967658E-2,-1.073718071E-2,1.374626160E-1,1.384306045E-1
1.835626687E1,9.415045381E-3,-1.301622391E-2,1.430330276E-1,1.439323180E-1
1.836437791E1,-4.074051976E-4,-3.718161583E-2,1.149826050E-1,1.208455129E-1
1.837236052E1,-1.238974184E-2,-4.224133492E-2,9.170627594E-2,1.017245159E-1
1.838048737E1,-1.725209504E-2,-4.713463783E-2,8.524227142E-2,9.892195765E-2
1.838841426E1,-1.991286874E-2,-5.198383331E-2,9.555149078E-2,1.105844865E-1
1.839638995E1,-3.451044858E-2,-6.165385246E-2,9.388065338E-2,1.174978539E-1
1.840424976E1,-2.772798389E-2,-7.124996185E-2,9.702014923E-2,1.235245219E-1
1.841223441E1,-3.275927156E-2,-7.610201836E-2,9.296417236E-2,1.245272035E-1
1.842021249E1,-3.514023125E-2,-7.670545578E-2,9.907436371E-2,1.301318268E-1
